COMMON_NAME,SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,PURPOSE_CODE,SURVEY,SEASON,YEAR,INDEX_TYPE,INDEX,CV,LOWER_90_CI,UPPER_90_CI,STRATA_SAMPLING_COMPLETE,INCOMPLETE_INDEX
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2021,"Abundance (numbers/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2022,"Abundance (numbers/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2023,"Abundance (numbers/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2024,"Abundance (numbers/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2025,"Abundance (numbers/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2026,"Abundance (numbers/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1978,"Abundance (numbers/tow)",.5909,.1833,.4243,.7842,N,.5909
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1979,"Abundance (numbers/tow)",.1788,.4196,.0652,.3193,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1980,"Abundance (numbers/tow)",.5266,.2411,.3337,.7319,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1981,"Abundance (numbers/tow)",.8271,.1981,.5704,1.1083,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1982,"Abundance (numbers/tow)",1.9486,.1293,1.5484,2.3926,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1983,"Abundance (numbers/tow)",.8175,.1915,.5728,1.0925,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1984,"Abundance (numbers/tow)",.9224,.2093,.6097,1.2575,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1985,"Abundance (numbers/tow)",2.1078,.1228,1.6908,2.5641,N,2.1078
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1986,"Abundance (numbers/tow)",3.3647,.1413,2.6126,4.1701,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1987,"Abundance (numbers/tow)",1.8805,.1173,1.5329,2.2421,N,1.8805
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1988,"Abundance (numbers/tow)",.9217,.1941,.6344,1.2185,N,.9217
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1989,"Abundance (numbers/tow)",.3447,.2488,.2071,.4883,N,.3447
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1990,"Abundance (numbers/tow)",.1239,.2935,.0682,.1807,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1991,"Abundance (numbers/tow)",.8483,.1581,.632,1.0599,N,.8483
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1992,"Abundance (numbers/tow)",1.3673,.2432,.869,1.9313,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1993,"Abundance (numbers/tow)",.8743,.1954,.6034,1.1608,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1994,"Abundance (numbers/tow)",2.3627,.1541,1.8062,3.0005,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1995,"Abundance (numbers/tow)",.8596,.1619,.6412,1.1075,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1996,"Abundance (numbers/tow)",2.1634,.1737,1.5528,2.7551,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1997,"Abundance (numbers/tow)",2.4085,.1265,1.9139,2.8851,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1998,"Abundance (numbers/tow)",.8929,.1969,.6112,1.1939,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1999,"Abundance (numbers/tow)",1.7639,.1347,1.3956,2.1662,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2000,"Abundance (numbers/tow)",4.4878,.0934,3.7892,5.1725,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2001,"Abundance (numbers/tow)",2.6995,.1778,1.9547,3.5341,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2002,"Abundance (numbers/tow)",4.5693,.1198,3.6748,5.4241,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2003,"Abundance (numbers/tow)",4.7831,.118,3.8808,5.6957,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2004,"Abundance (numbers/tow)",2.2158,.1886,1.5895,2.9722,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2005,"Abundance (numbers/tow)",5.5454,.1335,4.4064,6.8573,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2006,"Abundance (numbers/tow)",5.3022,.1336,4.1853,6.5375,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2007,"Abundance (numbers/tow)",2.5897,.1573,1.3936,2.3945,N,2.5897
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2008,"Abundance (numbers/tow)",3.2635,.1518,1.9022,3.1989,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2009,"Abundance (numbers/tow)",2.3834,.1301,1.4431,2.2075,N,2.3834
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2010,"Abundance (numbers/tow)",3.8427,.1764,2.002,3.5895,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2011,"Abundance (numbers/tow)",4.8157,.1162,2.7373,4.0472,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2012,"Abundance (numbers/tow)",2.422,.1427,1.2989,2.0789,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2013,"Abundance (numbers/tow)",1.1857,.1595,.6679,1.125,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2014,"Abundance (numbers/tow)",2.7288,.1751,1.3086,2.3531,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2015,"Abundance (numbers/tow)",6.2905,.1265,3.3103,5.0853,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2016,"Abundance (numbers/tow)",6.658,.1042,3.6773,5.1585,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2017,"Abundance (numbers/tow)",3.7923,.1315,2.9314,4.6208,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2018,"Abundance (numbers/tow)",5.5474,.1303,4.3948,6.7488,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2019,"Abundance (numbers/tow)",2.3823,.1931,1.6213,3.1495,N,2.3823
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2020,"Abundance (numbers/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2021,"Abundance (numbers/tow)",4.0168,.138,3.1273,4.9459,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2022,"Abundance (numbers/tow)",2.0081,.1229,1.6315,2.4177,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2023,"Abundance (numbers/tow)",1.2238,.1745,.8852,1.6029,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2024,"Abundance (numbers/tow)",2.32,.2196,1.531,3.2,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2025,"Abundance (numbers/tow)",7.8137,.1192,6.3136,9.2849,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2026,"Abundance (numbers/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1978,"Abundance (numbers/tow)",1.2261,.2923,.6939,1.7968,N,1.2261
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1979,"Abundance (numbers/tow)",.3895,.2867,.2219,.5834,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1980,"Abundance (numbers/tow)",.3695,.1875,.262,.4857,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1981,"Abundance (numbers/tow)",1.2775,.3148,.7136,2.0215,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1982,"Abundance (numbers/tow)",2.15,.2237,1.3678,2.9338,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1983,"Abundance (numbers/tow)",1.1664,.1568,.8728,1.4614,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1984,"Abundance (numbers/tow)",.3154,.2374,.1952,.4431,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1985,"Abundance (numbers/tow)",1.5054,.1865,1.057,1.9705,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1986,"Abundance (numbers/tow)",1.7106,.1236,1.3743,2.0553,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1987,"Abundance (numbers/tow)",1.32,.1866,.9544,1.7714,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1988,"Abundance (numbers/tow)",1.3528,.1595,1.0073,1.7403,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1989,"Abundance (numbers/tow)",.4762,.1809,.3332,.6179,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1990,"Abundance (numbers/tow)",.3719,.2652,.2253,.5453,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1991,"Abundance (numbers/tow)",.093,.2783,.0516,.1344,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1992,"Abundance (numbers/tow)",.7352,.1857,.5244,.9732,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1993,"Abundance (numbers/tow)",.7146,.1991,.4973,.9667,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1994,"Abundance (numbers/tow)",3.1587,.2951,1.7132,4.8047,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1995,"Abundance (numbers/tow)",1.459,.1422,1.1284,1.8072,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1996,"Abundance (numbers/tow)",.8877,.158,.6674,1.1382,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1997,"Abundance (numbers/tow)",2.1258,.1251,1.6756,2.5522,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1998,"Abundance (numbers/tow)",2.1137,.182,1.5298,2.7855,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1999,"Abundance (numbers/tow)",2.4154,.1864,1.7993,3.2046,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2000,"Abundance (numbers/tow)",3.7049,.1484,2.8495,4.676,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2001,"Abundance (numbers/tow)",2.2281,.1554,1.6814,2.8321,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2002,"Abundance (numbers/tow)",2.2863,.2257,1.5276,3.1896,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2003,"Abundance (numbers/tow)",2.6079,.1685,1.9648,3.4126,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2004,"Abundance (numbers/tow)",.8262,.1741,.5977,1.0727,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2005,"Abundance (numbers/tow)",2.2119,.155,1.6661,2.7939,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2006,"Abundance (numbers/tow)",3.9088,.1518,2.9994,4.942,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2007,"Abundance (numbers/tow)",1.8994,.1173,1.5463,2.2722,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2008,"Abundance (numbers/tow)",1.3473,.1158,.7755,1.1405,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2009,"Abundance (numbers/tow)",2.1348,.1498,1.2104,1.9786,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2010,"Abundance (numbers/tow)",2.8352,.1215,1.5471,2.3236,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2011,"Abundance (numbers/tow)",2.1482,.2818,.9887,2.5557,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2012,"Abundance (numbers/tow)",2.0221,.1127,1.039,1.5135,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2013,"Abundance (numbers/tow)",1.5366,.1423,.8528,1.3528,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2014,"Abundance (numbers/tow)",1.2267,.1512,.635,1.0584,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2015,"Abundance (numbers/tow)",.8633,.219,.3749,.784,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2016,"Abundance (numbers/tow)",5.0667,.1242,2.6306,3.9874,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2017,"Abundance (numbers/tow)",3.7087,.1142,3.016,4.4273,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2018,"Abundance (numbers/tow)",3.0816,.1353,2.4188,3.7545,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2019,"Abundance (numbers/tow)",1.4388,.145,1.104,1.7717,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2020,"Abundance (numbers/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2021,"Abundance (numbers/tow)",3.2128,.1511,2.4463,4.0366,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2022,"Abundance (numbers/tow)",1.8981,.2067,1.2991,2.5617,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2023,"Abundance (numbers/tow)",1.1492,.177,.8321,1.5136,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2024,"Abundance (numbers/tow)",2.5469,.2112,1.7317,3.5324,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2025,"Abundance (numbers/tow)",5.2802,.1264,4.1512,6.3163,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2026,"Abundance (numbers/tow)",6.8743,.2946,4.163,10.9285,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1963,"Biomass (kg/tow)",0,,0,0,N,0
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1964,"Biomass (kg/tow)",.817,.4773,.2485,1.5682,N,.817
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1965,"Biomass (kg/tow)",.1564,.653,0,.3552,N,.1564
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1966,"Biomass (kg/tow)",.0268,.8855,0,.0803,N,.0268
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1967,"Biomass (kg/tow)",1.9192,.2657,1.1065,2.7877,N,1.9192
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1968,"Biomass (kg/tow)",1.5213,.2655,.893,2.2018,N,1.5213
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1969,"Biomass (kg/tow)",1.0138,.2876,.5671,1.5439,N,1.0138
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1970,"Biomass (kg/tow)",.1929,.5566,.0398,.3875,N,.1929
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1971,"Biomass (kg/tow)",.411,.2936,.2197,.614,N,.411
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1972,"Biomass (kg/tow)",.7188,.1225,.5739,.8678,N,.7188
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1973,"Biomass (kg/tow)",1.8211,.1422,1.4132,2.2746,N,1.8211
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1974,"Biomass (kg/tow)",2.8094,.1349,2.2118,3.443,N,2.8094
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1975,"Biomass (kg/tow)",3.6924,.1086,3.0575,4.3559,N,3.6924
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1976,"Biomass (kg/tow)",1.7663,.0958,1.4967,2.0482,N,1.7663
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1977,"Biomass (kg/tow)",2.3701,.1841,1.6968,3.1464,N,2.3701
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1978,"Biomass (kg/tow)",.7554,.1662,.557,.9661,N,.7554
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1979,"Biomass (kg/tow)",1.1326,.1845,.8178,1.5134,N,1.1326
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1980,"Biomass (kg/tow)",1.3946,.1067,1.1662,1.6621,N,1.3946
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1981,"Biomass (kg/tow)",1.0598,.159,.7994,1.3424,N,1.0598
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1982,"Biomass (kg/tow)",1.32,.1799,.9723,1.7436,N,1.32
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1983,"Biomass (kg/tow)",1.3225,.0974,1.1281,1.5415,N,1.3225
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1984,"Biomass (kg/tow)",1.0776,.2192,.7455,1.5082,N,1.0776
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1985,"Biomass (kg/tow)",1.1637,.143,.8902,1.4368,N,1.1637
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1986,"Biomass (kg/tow)",.7561,.2308,.4928,1.0462,N,.7561
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1987,"Biomass (kg/tow)",.6089,.1451,.4735,.762,N,.6089
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1988,"Biomass (kg/tow)",.6171,.1131,.5052,.7344,N,.6171
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1989,"Biomass (kg/tow)",.2001,.1861,.1385,.2629,N,.2001
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1990,"Biomass (kg/tow)",.4208,.1547,.322,.5328,N,.4208
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1991,"Biomass (kg/tow)",.6062,.1143,.497,.7261,N,.6062
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1992,"Biomass (kg/tow)",.893,.1436,.6894,1.112,N,.893
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1993,"Biomass (kg/tow)",.4863,.0814,.4219,.5542,N,.4863
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1994,"Biomass (kg/tow)",.7296,.105,.6057,.8556,N,.7296
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1995,"Biomass (kg/tow)",1.1903,.1953,.8282,1.5866,N,1.1903
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1996,"Biomass (kg/tow)",1.0972,.1377,.8666,1.3586,N,1.0972
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1997,"Biomass (kg/tow)",1.8521,.1209,1.4713,2.2211,N,1.8521
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1998,"Biomass (kg/tow)",2.8968,.1706,2.1426,3.7628,N,2.8968
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,1999,"Biomass (kg/tow)",2.2418,.125,1.8157,2.731,N,2.2418
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2000,"Biomass (kg/tow)",2.8362,.1055,2.3711,3.3452,N,2.8362
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2001,"Biomass (kg/tow)",2.4179,.1625,1.8054,3.1119,N,2.4179
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2002,"Biomass (kg/tow)",2.2757,.1838,1.669,2.9876,N,2.2757
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2003,"Biomass (kg/tow)",2.5504,.1699,1.8745,3.2897,N,2.5504
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2004,"Biomass (kg/tow)",3.657,.1895,2.5604,4.8131,N,3.657
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2005,"Biomass (kg/tow)",2.4195,.1597,1.7881,3.039,N,2.4195
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2006,"Biomass (kg/tow)",2.3031,.1406,1.7813,2.8201,N,2.3031
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2007,"Biomass (kg/tow)",3.1687,.3628,1.6412,5.3212,N,3.1687
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2008,"Biomass (kg/tow)",2.3338,.1763,1.6576,3.0278,N,2.3338
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2009,"Biomass (kg/tow)",3.3809,.1807,2.4457,4.3755,N,3.3809
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2010,"Biomass (kg/tow)",1.772,.1689,1.3325,2.3081,N,1.772
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2011,"Biomass (kg/tow)",3.9707,.3076,2.2304,6.153,N,3.9707
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2012,"Biomass (kg/tow)",2.7845,.2451,1.6967,3.9202,N,2.7845
